"values","name"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Bitte beachten Sie"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Lysimachia vulgaris / Gewöhnlicher Gilbweiderich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Lythrum salicaria / Gewöhnlicher Blutweiderich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Malva alcea / Spitzblatt-Malve"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Malva moschata / Moschus-Malve"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Malva sylvestris s.str. / Wilde Malve"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Matricaria recutita / Echte Kamille"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Melilotus albus / Weißer Steinklee"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Melilotus officinalis / Gelber Steinklee"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Mentha longifolia / Ross-Minze"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Meum athamanticum / Bärwurz"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Oenothera biennis agg. / Zweijährige Nachtkerze"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Onobrychis arenaria / Sand-Esparsette"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Ononis spinosa s.str. / Dornige Hauhechel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Origanum vulgare / Gewöhnlicher Dost"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Papaver dubium s.l. / Saatmohn"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Papaver rhoeas / Klatschmohn"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Petrorhagia prolifera / Sprossende Felsennelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Petrorhagia saxifraga / Steinbrech-Felsennelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Picris hieracioides s.l. / Gewöhnliches Bitterkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Pimpinella saxifraga / Kleine Bibernelle"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Plantago lanceolata / Spitzwegerich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Plantago media / Mittlerer Wegerich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Potentilla argentea / Silber-Fingerkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Potentilla recta / Aufrechtes Fingerkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Potentilla verna / Frühlings-Fingerkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Prunella vulgaris / Gewöhnliche Braunelle"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Pulsatilla pratense / Wiesen-Küchenschelle"
