"values","name"
"https://www.stauden-spatzundfrank.de/Gelber-Fingerhut--Digitalis-lutea--.html","Gelber-Fingerhut (Digitalis lutea )"
"https://www.stauden-spatzundfrank.de/gelbes-windroeschen-anemone-ranunculoides.html","Gelbes Windröschen (Anemone ranunculoides)"
"https://www.stauden-spatzundfrank.de/gelbrand-wald-marbel-luzula-sylvatica-marginata.html","Gelbrand-Wald-Marbel (Luzula sylvatica Marginata)"
"https://www.stauden-spatzundfrank.de/gemeine-hundszunge-cynoglossum-officinale.html","Gemeine Hundszunge (Cynoglossum officinale)"
"https://www.stauden-spatzundfrank.de/gemeine-nachtkerze-oenothera-biennis.html","Gemeine Nachtkerze (Oenothera biennis)"
"https://www.stauden-spatzundfrank.de/gemeine-osterluzei-aristolochia-clematitis.html","Gemeine Osterluzei (Aristolochia clematitis)"
"https://www.stauden-spatzundfrank.de/gemeiner-ehrenpreis-veronica-officinalis.html","Gemeiner Ehrenpreis (Veronica officinalis)"
"https://www.stauden-spatzundfrank.de/genfer-guensel-ajuga-genevensis.html","Genfer Günsel (Ajuga genevensis)"
"https://www.stauden-spatzundfrank.de/gewoehnliche-akelei-aquilegia-vulgaris.html","Gewöhnliche Akelei (Aquilegia vulgaris)"
"https://www.stauden-spatzundfrank.de/gewoehnliche-akelei-aquilegia-vulgaris-alba.html","Gewöhnliche Akelei Alba (Aquilegia vulgaris Alba)"
"https://www.stauden-spatzundfrank.de/gewoehnliche-golddistel-carlina-vulgaris.html","Gewöhnliche Golddistel (Carlina vulgaris)"
"https://www.stauden-spatzundfrank.de/gewoehnliche-haselwurz-asarum-europaeum.html","Gewöhnliche Haselwurz (Asarum europaeum)"
"https://www.stauden-spatzundfrank.de/gewoehnliche-kugelblume-globularia-punctata.html","Gewöhnliche Kugelblume (Globularia punctata)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-andorn-marrubium-vulgare.html","Gewöhnlicher Andorn (Marrubium vulgare)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-frauenmantel-alchemilla-xanthochlora.html","Gewöhnlicher Frauenmantel (Alchemilla xanthochlora)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-haarstrang-peucedanum-officinale.html","Gewöhnlicher Haarstrang (Peucedanum officinale)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-hornklee-lotus-corniculatus.html","Gewöhnlicher Hornklee (Lotus corniculatus)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-pastinak-pastinaca-sativa.html","Gewöhnlicher Pastinak (Pastinaca sativa)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-strandflieder-limonium-vulgare.html","Gewöhnlicher Strandflieder (Limonium vulgare)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-wiesenknopf-sanguisorba-officinalis.html","Gewöhnlicher Wiesenknopf (Sanguisorba officinalis)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-wirbeldost-clinopodium-vulgare.html","Gewöhnlicher Wirbeldost (Clinopodium vulgare)"
"https://www.stauden-spatzundfrank.de/gewoehnlicher-wundklee-anthyllis-vulneraria.html","Gewöhnlicher Wundklee (Anthyllis vulneraria)"
