"values","name"
"https://www.blauetikett.de/samen-1/wildblumen/malva-neglecta-wegmalve-k-sepappel.html","Malva neglecta, Wegmalve, Käsepappel"
"https://www.blauetikett.de/samen-1/wildblumen/malva-silvestris-wilde-malve.html","Malva silvestris, Wilde Malve"
"https://www.blauetikett.de/samen-1/wildblumen/malva-silv-mauretiana-blaue-malve.html","Malva silvestris mauretiana, Blaue Malve  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/mandragora-officinalis-alraune.html","Mandragora officinalis, Alraune  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/marrubium-vulgare-andorn.html","Marrubium vulgare, Andorn"
"https://www.blauetikett.de/samen-1/wildblumen/melittis-melissophyllum-immenblatt-waldmelisse.html","Melittis melissophyllum, Immenblatt, Waldmelisse  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/mentha-pulegium-poleiminze.html","Mentha pulegium, Poleiminze"
"https://www.blauetikett.de/samen-1/wildblumen/meum-athamanticum-b-rwurz.html","Meum athamanticum, Bärwurz"
"https://www.blauetikett.de/samen-1/wildblumen/monarda-didyma-indianernessel.html","Monarda didyma, Indianernessel  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/myrrhis-odorata-s-dolde.html","Myrrhis odorata, Süßdolde  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/nepeta-cataria-katzenminze.html","Nepeta cataria, Katzenminze"
"https://www.blauetikett.de/samen-1/wildblumen/nepeta-mussinii-katzenkraut.html","Nepeta mussinii, Katzenkraut"
"https://www.blauetikett.de/samen-1/wildblumen/nicotiana-tabacum-tabak.html","Nicotiana tabacum, Tabak "
"https://www.blauetikett.de/samen-1/wildblumen/oenothera-erytrosephala-nachtkerze.html","Oenothera erytrosephala, Nachtkerze"
"https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dornige-hauhechel.html","Ononis spinosa, Dornige Hauhechel Samen"
"https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dorniger-hauhechel.html","Ononis spinosa, Dorniger Hauhechel Samen 10 g"
"https://www.blauetikett.de/samen-1/wildblumen/papaver-rhoeas-klatschmohn.html","Papaver rhoeas, Klatschmohn"
